215,50,13,30,,,,18,6,7.5,,,,21.5,,,
195,55,14,30,,,,18,5.5,7,,,,22.2,,,
205,55,14,30,,,,19,5.5,7.5,,,,22.7,,,
225,50,14,30,,,,21,6,8,,,,22.8,,,
205,50,15,30,,,,18,5.5,7.5,,,,22.9,,,
225,50,15,30,,,,24,6,8,,,,23.7,,,
215,40,16,30,,,,18,7,8.5,,,,22.6,,,
215,45,16,30,,,,19,7,8,,,,23.2,,,
225,50,16,30,,,,24,6,8,,,,24.7,,,
225,50,16,30,,,,24,6,8,,,,24.7,,,
245,45,16,30,,,,22,7.5,9,,,,24.6,,,
265,45,16,30,,,,24,8.5,10,,,,25.2,,,
215,40,17,30,,,,20,7,8.5,,,,24.1,,,
225,45,17,30,,,,23,7,8.5,,,,25,,,
245,40,17,30,,,,24,8,9.5,,,,24.7,,,
245,45,17,30,,,,25,7.5,9,,,,25.4,,,
275,40,17,30,,,,25,9,11,,,,25.4,,,
295,40,17,30,,,,28,10,11.5,,,,26.1,,,
295,40,17,30,,,,28,10,11.5,,,,26.1,,,
315,35,17,30,,,,26,10.5,12.5,,,,25.4,,,
315,35,17,30,,,,26,10.5,12.5,,,,25.4,,,
335,35,17,30,,,,31,11,13,,,,26,,,
225,40,18,30,,,,22,7.5,9,,,,25.1,,,
225,40,18,30,,,,22,7.5,9,,,,25.1,,,
245,35,18,30,,,,23,8,9.5,,,,24.8,,,
245,40,18,30,,,,25,8,9.5,,,,25.7,,,
285,30,18,30,,,,25,9.5,10.5,,,,24.8,,,
305,30,18,30,,,,27,10.5,11.5,,,,25.5,,,
315,35,18,30,,,,28,10.5,12.5,,,,26.4,,,
345,35,18,80,,,,33,11.5,13.5,,,,26.8,,,
335,30,19,30,,,,32,11.5,12.5,,,,26.9,,,